week,home_team,away_team,moneyline
2,Washington Redskins_2010,Houston Texans_2010,-1
2,San Diego Chargers_2010,Jacksonville Jaguars_2010,1
2,New York Jets_2010,New England Patriots_2010,1
2,Indianapolis Colts_2010,New York Giants_2010,1
2,San Francisco 49ers_2010,New Orleans Saints_2010,-1
3,New England Patriots_2010,Buffalo Bills_2010,1
3,Carolina Panthers_2010,Cincinnati Bengals_2010,-1
3,Baltimore Ravens_2010,Cleveland Browns_2010,1
3,Houston Texans_2010,Dallas Cowboys_2010,-1
3,New York Giants_2010,Tennessee Titans_2010,-1
3,New Orleans Saints_2010,Atlanta Falcons_2010,-1
3,Tampa Bay Buccaneers_2010,Pittsburgh Steelers_2010,-1
3,Kansas City Chiefs_2010,San Francisco 49ers_2010,1
3,Minnesota Vikings_2010,Detroit Lions_2010,1
3,Jacksonville Jaguars_2010,Philadelphia Eagles_2010,-1
3,St. Louis Rams_2010,Washington Redskins_2010,1
3,Arizona Cardinals_2010,Oakland Raiders_2010,1
3,Denver Broncos_2010,Indianapolis Colts_2010,-1
3,Seattle Seahawks_2010,San Diego Chargers_2010,1
3,Miami Dolphins_2010,New York Jets_2010,-1
3,Chicago Bears_2010,Green Bay Packers_2010,1
4,St. Louis Rams_2010,Seattle Seahawks_2010,1
4,Buffalo Bills_2010,New York Jets_2010,-1
4,Cleveland Browns_2010,Cincinnati Bengals_2010,1
4,Tennessee Titans_2010,Denver Broncos_2010,-1
4,Green Bay Packers_2010,Detroit Lions_2010,1
4,Pittsburgh Steelers_2010,Baltimore Ravens_2010,-1
4,Atlanta Falcons_2010,San Francisco 49ers_2010,1
4,New Orleans Saints_2010,Carolina Panthers_2010,1
4,Jacksonville Jaguars_2010,Indianapolis Colts_2010,1
4,Oakland Raiders_2010,Houston Texans_2010,-1
4,San Diego Chargers_2010,Arizona Cardinals_2010,1
4,Philadelphia Eagles_2010,Washington Redskins_2010,-1
4,New York Giants_2010,Chicago Bears_2010,1
4,Miami Dolphins_2010,New England Patriots_2010,-1
5,Detroit Lions_2010,St. Louis Rams_2010,1
5,Buffalo Bills_2010,Jacksonville Jaguars_2010,-1
5,Baltimore Ravens_2010,Denver Broncos_2010,1
5,Washington Redskins_2010,Green Bay Packers_2010,1
5,Cleveland Browns_2010,Atlanta Falcons_2010,-1
5,Carolina Panthers_2010,Chicago Bears_2010,-1
5,Cincinnati Bengals_2010,Tampa Bay Buccaneers_2010,-1
5,Indianapolis Colts_2010,Kansas City Chiefs_2010,1
5,Houston Texans_2010,New York Giants_2010,-1
5,Arizona Cardinals_2010,New Orleans Saints_2010,1
5,Oakland Raiders_2010,San Diego Chargers_2010,1
5,Dallas Cowboys_2010,Tennessee Titans_2010,-1
5,San Francisco 49ers_2010,Philadelphia Eagles_2010,-1
5,New York Jets_2010,Minnesota Vikings_2010,1
6,St. Louis Rams_2010,San Diego Chargers_2010,1
6,New England Patriots_2010,Baltimore Ravens_2010,1
6,Philadelphia Eagles_2010,Atlanta Falcons_2010,1
6,Chicago Bears_2010,Seattle Seahawks_2010,-1
6,Pittsburgh Steelers_2010,Cleveland Browns_2010,1
6,Green Bay Packers_2010,Miami Dolphins_2010,-1
6,Tampa Bay Buccaneers_2010,New Orleans Saints_2010,-1
6,New York Giants_2010,Detroit Lions_2010,1
6,Houston Texans_2010,Kansas City Chiefs_2010,1
6,Denver Broncos_2010,New York Jets_2010,-1
6,San Francisco 49ers_2010,Oakland Raiders_2010,1
6,Minnesota Vikings_2010,Dallas Cowboys_2010,1
6,Washington Redskins_2010,Indianapolis Colts_2010,-1
6,Jacksonville Jaguars_2010,Tennessee Titans_2010,-1
7,Baltimore Ravens_2010,Buffalo Bills_2010,1
7,Miami Dolphins_2010,Pittsburgh Steelers_2010,-1
7,New Orleans Saints_2010,Cleveland Browns_2010,-1
7,Tennessee Titans_2010,Philadelphia Eagles_2010,1
7,Tampa Bay Buccaneers_2010,St. Louis Rams_2010,1
7,Carolina Panthers_2010,San Francisco 49ers_2010,1
7,Kansas City Chiefs_2010,Jacksonville Jaguars_2010,1
7,Chicago Bears_2010,Washington Redskins_2010,-1
7,Atlanta Falcons_2010,Cincinnati Bengals_2010,1
7,Seattle Seahawks_2010,Arizona Cardinals_2010,1
7,San Diego Chargers_2010,New England Patriots_2010,-1
7,Denver Broncos_2010,Oakland Raiders_2010,-1
7,Green Bay Packers_2010,Minnesota Vikings_2010,1
7,Dallas Cowboys_2010,New York Giants_2010,-1
8,St. Louis Rams_2010,Carolina Panthers_2010,1
8,Detroit Lions_2010,Washington Redskins_2010,1
8,New York Jets_2010,Green Bay Packers_2010,-1
8,Dallas Cowboys_2010,Jacksonville Jaguars_2010,-1
8,Cincinnati Bengals_2010,Miami Dolphins_2010,-1
8,San Francisco 49ers_2010,Denver Broncos_2010,1
8,Kansas City Chiefs_2010,Buffalo Bills_2010,1
8,San Diego Chargers_2010,Tennessee Titans_2010,1
8,Arizona Cardinals_2010,Tampa Bay Buccaneers_2010,-1
8,New England Patriots_2010,Minnesota Vikings_2010,1
8,Oakland Raiders_2010,Seattle Seahawks_2010,1
8,New Orleans Saints_2010,Pittsburgh Steelers_2010,1
8,Indianapolis Colts_2010,Houston Texans_2010,1
9,Atlanta Falcons_2010,Tampa Bay Buccaneers_2010,1
9,Buffalo Bills_2010,Chicago Bears_2010,-1
9,Cleveland Browns_2010,New England Patriots_2010,1
9,Houston Texans_2010,San Diego Chargers_2010,-1
9,Baltimore Ravens_2010,Miami Dolphins_2010,1
9,Detroit Lions_2010,New York Jets_2010,-1
9,Carolina Panthers_2010,New Orleans Saints_2010,-1
9,Minnesota Vikings_2010,Arizona Cardinals_2010,1
9,Seattle Seahawks_2010,New York Giants_2010,-1
9,Oakland Raiders_2010,Kansas City Chiefs_2010,1
9,Philadelphia Eagles_2010,Indianapolis Colts_2010,1
9,Green Bay Packers_2010,Dallas Cowboys_2010,1
9,Cincinnati Bengals_2010,Pittsburgh Steelers_2010,-1
10,Atlanta Falcons_2010,Baltimore Ravens_2010,1
10,Buffalo Bills_2010,Detroit Lions_2010,1
10,Tampa Bay Buccaneers_2010,Carolina Panthers_2010,1
10,Chicago Bears_2010,Minnesota Vikings_2010,1
10,Indianapolis Colts_2010,Cincinnati Bengals_2010,1
10,Cleveland Browns_2010,New York Jets_2010,-1
10,Miami Dolphins_2010,Tennessee Titans_2010,1
10,Jacksonville Jaguars_2010,Houston Texans_2010,1
10,Denver Broncos_2010,Kansas City Chiefs_2010,1
10,Arizona Cardinals_2010,Seattle Seahawks_2010,-1
10,New York Giants_2010,Dallas Cowboys_2010,-1
10,San Francisco 49ers_2010,St. Louis Rams_2010,1
10,Pittsburgh Steelers_2010,New England Patriots_2010,-1
10,Washington Redskins_2010,Philadelphia Eagles_2010,-1
11,Miami Dolphins_2010,Chicago Bears_2010,-1
11,Cincinnati Bengals_2010,Buffalo Bills_2010,-1
11,Dallas Cowboys_2010,Detroit Lions_2010,1
11,Pittsburgh Steelers_2010,Oakland Raiders_2010,1
11,Jacksonville Jaguars_2010,Cleveland Browns_2010,1
11,Kansas City Chiefs_2010,Arizona Cardinals_2010,1
11,New York Jets_2010,Houston Texans_2010,1
11,Tennessee Titans_2010,Washington Redskins_2010,-1
11,Carolina Panthers_2010,Baltimore Ravens_2010,-1
11,Minnesota Vikings_2010,Green Bay Packers_2010,-1
11,St. Louis Rams_2010,Atlanta Falcons_2010,-1
11,New Orleans Saints_2010,Seattle Seahawks_2010,1
11,San Francisco 49ers_2010,Tampa Bay Buccaneers_2010,-1
11,New England Patriots_2010,Indianapolis Colts_2010,1
11,Philadelphia Eagles_2010,New York Giants_2010,1
11,San Diego Chargers_2010,Denver Broncos_2010,1
12,Detroit Lions_2010,New England Patriots_2010,-1
12,Dallas Cowboys_2010,New Orleans Saints_2010,-1
12,New York Jets_2010,Cincinnati Bengals_2010,1
12,Atlanta Falcons_2010,Green Bay Packers_2010,1
12,Buffalo Bills_2010,Pittsburgh Steelers_2010,-1
12,Houston Texans_2010,Tennessee Titans_2010,1
12,New York Giants_2010,Jacksonville Jaguars_2010,1
12,Washington Redskins_2010,Minnesota Vikings_2010,-1
12,Cleveland Browns_2010,Carolina Panthers_2010,1
12,Oakland Raiders_2010,Miami Dolphins_2010,-1
12,Seattle Seahawks_2010,Kansas City Chiefs_2010,-1
12,Chicago Bears_2010,Philadelphia Eagles_2010,1
12,Baltimore Ravens_2010,Tampa Bay Buccaneers_2010,1
12,Denver Broncos_2010,St. Louis Rams_2010,-1
12,Indianapolis Colts_2010,San Diego Chargers_2010,-1
12,Arizona Cardinals_2010,San Francisco 49ers_2010,-1
13,Philadelphia Eagles_2010,Houston Texans_2010,1
13,Miami Dolphins_2010,Cleveland Browns_2010,-1
13,Green Bay Packers_2010,San Francisco 49ers_2010,1
13,New York Giants_2010,Washington Redskins_2010,1
13,Detroit Lions_2010,Chicago Bears_2010,-1
13,Cincinnati Bengals_2010,New Orleans Saints_2010,-1
13,Kansas City Chiefs_2010,Denver Broncos_2010,1
13,Tennessee Titans_2010,Jacksonville Jaguars_2010,-1
13,Minnesota Vikings_2010,Buffalo Bills_2010,1
13,San Diego Chargers_2010,Oakland Raiders_2010,-1
13,Indianapolis Colts_2010,Dallas Cowboys_2010,-1
13,Arizona Cardinals_2010,St. Louis Rams_2010,-1
13,Tampa Bay Buccaneers_2010,Atlanta Falcons_2010,-1
13,Seattle Seahawks_2010,Carolina Panthers_2010,1
13,Baltimore Ravens_2010,Pittsburgh Steelers_2010,-1
13,New England Patriots_2010,New York Jets_2010,1
14,Tennessee Titans_2010,Indianapolis Colts_2010,-1
14,Buffalo Bills_2010,Cleveland Browns_2010,1
14,Pittsburgh Steelers_2010,Cincinnati Bengals_2010,1
14,Jacksonville Jaguars_2010,Oakland Raiders_2010,1
14,Carolina Panthers_2010,Atlanta Falcons_2010,-1
14,Detroit Lions_2010,Green Bay Packers_2010,1
14,Washington Redskins_2010,Tampa Bay Buccaneers_2010,-1
14,New Orleans Saints_2010,St. Louis Rams_2010,1
14,San Francisco 49ers_2010,Seattle Seahawks_2010,1
14,Arizona Cardinals_2010,Denver Broncos_2010,1
14,San Diego Chargers_2010,Kansas City Chiefs_2010,1
14,New York Jets_2010,Miami Dolphins_2010,-1
14,Chicago Bears_2010,New England Patriots_2010,-1
14,Dallas Cowboys_2010,Philadelphia Eagles_2010,-1
14,Minnesota Vikings_2010,New York Giants_2010,-1
14,Houston Texans_2010,Baltimore Ravens_2010,-1
15,San Diego Chargers_2010,San Francisco 49ers_2010,1
15,St. Louis Rams_2010,Kansas City Chiefs_2010,-1
15,Miami Dolphins_2010,Buffalo Bills_2010,-1
15,Cincinnati Bengals_2010,Cleveland Browns_2010,1
15,Indianapolis Colts_2010,Jacksonville Jaguars_2010,1
15,Tennessee Titans_2010,Houston Texans_2010,1
15,Dallas Cowboys_2010,Washington Redskins_2010,1
15,Tampa Bay Buccaneers_2010,Detroit Lions_2010,-1
15,Baltimore Ravens_2010,New Orleans Saints_2010,1
15,New York Giants_2010,Philadelphia Eagles_2010,-1
15,Carolina Panthers_2010,Arizona Cardinals_2010,1
15,Seattle Seahawks_2010,Atlanta Falcons_2010,-1
15,Oakland Raiders_2010,Denver Broncos_2010,1
15,Pittsburgh Steelers_2010,New York Jets_2010,-1
15,New England Patriots_2010,Green Bay Packers_2010,1
15,Minnesota Vikings_2010,Chicago Bears_2010,-1
16,Pittsburgh Steelers_2010,Carolina Panthers_2010,1
16,Arizona Cardinals_2010,Dallas Cowboys_2010,1
16,St. Louis Rams_2010,San Francisco 49ers_2010,1
16,Buffalo Bills_2010,New England Patriots_2010,-1
16,Chicago Bears_2010,New York Jets_2010,1
16,Cleveland Browns_2010,Baltimore Ravens_2010,-1
16,Miami Dolphins_2010,Detroit Lions_2010,-1
16,Jacksonville Jaguars_2010,Washington Redskins_2010,-1
16,Kansas City Chiefs_2010,Tennessee Titans_2010,1
16,Cincinnati Bengals_2010,San Diego Chargers_2010,1
16,Oakland Raiders_2010,Indianapolis Colts_2010,-1
16,Denver Broncos_2010,Houston Texans_2010,1
16,Green Bay Packers_2010,New York Giants_2010,1
16,Tampa Bay Buccaneers_2010,Seattle Seahawks_2010,1
16,Atlanta Falcons_2010,New Orleans Saints_2010,-1
16,Philadelphia Eagles_2010,Minnesota Vikings_2010,-1
17,New Orleans Saints_2010,Tampa Bay Buccaneers_2010,-1
17,Baltimore Ravens_2010,Cincinnati Bengals_2010,1
17,Cleveland Browns_2010,Pittsburgh Steelers_2010,-1
17,Kansas City Chiefs_2010,Oakland Raiders_2010,-1
17,New England Patriots_2010,Miami Dolphins_2010,1
17,Atlanta Falcons_2010,Carolina Panthers_2010,1
17,New York Jets_2010,Buffalo Bills_2010,1
17,Detroit Lions_2010,Minnesota Vikings_2010,1
17,Green Bay Packers_2010,Chicago Bears_2010,1
17,San Francisco 49ers_2010,Arizona Cardinals_2010,1
17,Philadelphia Eagles_2010,Dallas Cowboys_2010,-1
17,Denver Broncos_2010,San Diego Chargers_2010,-1
17,Houston Texans_2010,Jacksonville Jaguars_2010,1
17,Indianapolis Colts_2010,Tennessee Titans_2010,1
17,Washington Redskins_2010,New York Giants_2010,-1
17,Seattle Seahawks_2010,St. Louis Rams_2010,1
20,Seattle Seahawks_2010,New Orleans Saints_2010,1
20,Indianapolis Colts_2010,New York Jets_2010,-1
20,Kansas City Chiefs_2010,Baltimore Ravens_2010,-1
20,Philadelphia Eagles_2010,Green Bay Packers_2010,-1
21,Pittsburgh Steelers_2010,Baltimore Ravens_2010,1
21,Atlanta Falcons_2010,Green Bay Packers_2010,-1
21,Chicago Bears_2010,Seattle Seahawks_2010,1
21,New England Patriots_2010,New York Jets_2010,-1
22,Chicago Bears_2010,Green Bay Packers_2010,-1
22,Pittsburgh Steelers_2010,New York Jets_2010,1
23,Green Bay Packers_2010,Pittsburgh Steelers_2010,1
1,Green Bay Packers_2011,New Orleans Saints_2011,1
1,St. Louis Rams_2011,Philadelphia Eagles_2011,-1
1,Houston Texans_2011,Indianapolis Colts_2011,1
1,Jacksonville Jaguars_2011,Tennessee Titans_2011,1
1,Baltimore Ravens_2011,Pittsburgh Steelers_2011,1
1,Chicago Bears_2011,Atlanta Falcons_2011,1
1,Kansas City Chiefs_2011,Buffalo Bills_2011,-1
1,Cleveland Browns_2011,Cincinnati Bengals_2011,-1
1,Tampa Bay Buccaneers_2011,Detroit Lions_2011,-1
1,Arizona Cardinals_2011,Carolina Panthers_2011,1
1,San Diego Chargers_2011,Minnesota Vikings_2011,1
1,San Francisco 49ers_2011,Seattle Seahawks_2011,1
1,Washington Redskins_2011,New York Giants_2011,1
1,New York Jets_2011,Dallas Cowboys_2011,1
1,Miami Dolphins_2011,New England Patriots_2011,-1
1,Denver Broncos_2011,Oakland Raiders_2011,-1
2,Carolina Panthers_2011,Green Bay Packers_2011,-1
2,New Orleans Saints_2011,Chicago Bears_2011,1
2,Indianapolis Colts_2011,Cleveland Browns_2011,-1
2,Detroit Lions_2011,Kansas City Chiefs_2011,1
2,New York Jets_2011,Jacksonville Jaguars_2011,1
2,Tennessee Titans_2011,Baltimore Ravens_2011,1
2,Pittsburgh Steelers_2011,Seattle Seahawks_2011,1
2,Buffalo Bills_2011,Oakland Raiders_2011,1
2,Washington Redskins_2011,Arizona Cardinals_2011,1
2,Minnesota Vikings_2011,Tampa Bay Buccaneers_2011,-1
2,San Francisco 49ers_2011,Dallas Cowboys_2011,-1
2,Denver Broncos_2011,Cincinnati Bengals_2011,1
2,Miami Dolphins_2011,Houston Texans_2011,-1
2,New England Patriots_2011,San Diego Chargers_2011,1
2,Atlanta Falcons_2011,Philadelphia Eagles_2011,1
2,New York Giants_2011,St. Louis Rams_2011,1
3,Carolina Panthers_2011,Jacksonville Jaguars_2011,1
3,Cincinnati Bengals_2011,San Francisco 49ers_2011,-1
3,Cleveland Browns_2011,Miami Dolphins_2011,1
3,Tennessee Titans_2011,Denver Broncos_2011,1
3,New Orleans Saints_2011,Houston Texans_2011,1
3,Buffalo Bills_2011,New England Patriots_2011,1
3,Philadelphia Eagles_2011,New York Giants_2011,-1
3,Minnesota Vikings_2011,Detroit Lions_2011,-1
3,Oakland Raiders_2011,New York Jets_2011,1
3,San Diego Chargers_2011,Kansas City Chiefs_2011,1
3,St. Louis Rams_2011,Baltimore Ravens_2011,-1
3,Chicago Bears_2011,Green Bay Packers_2011,-1
3,Seattle Seahawks_2011,Arizona Cardinals_2011,1
3,Tampa Bay Buccaneers_2011,Atlanta Falcons_2011,1
3,Indianapolis Colts_2011,Pittsburgh Steelers_2011,-1
3,Dallas Cowboys_2011,Washington Redskins_2011,1
4,St. Louis Rams_2011,Washington Redskins_2011,-1
4,Dallas Cowboys_2011,Detroit Lions_2011,-1
4,Kansas City Chiefs_2011,Minnesota Vikings_2011,1
4,Cincinnati Bengals_2011,Buffalo Bills_2011,1
4,Cleveland Browns_2011,Tennessee Titans_2011,-1
4,Houston Texans_2011,Pittsburgh Steelers_2011,1
4,Jacksonville Jaguars_2011,New Orleans Saints_2011,-1
4,Philadelphia Eagles_2011,San Francisco 49ers_2011,-1
4,Chicago Bears_2011,Carolina Panthers_2011,1
4,Seattle Seahawks_2011,Atlanta Falcons_2011,-1
4,Arizona Cardinals_2011,New York Giants_2011,-1
4,Green Bay Packers_2011,Denver Broncos_2011,1
4,San Diego Chargers_2011,Miami Dolphins_2011,1
4,Oakland Raiders_2011,New England Patriots_2011,-1
4,Baltimore Ravens_2011,New York Jets_2011,1
4,Tampa Bay Buccaneers_2011,Indianapolis Colts_2011,1
5,Jacksonville Jaguars_2011,Cincinnati Bengals_2011,-1
5,Indianapolis Colts_2011,Kansas City Chiefs_2011,-1
5,Houston Texans_2011,Oakland Raiders_2011,-1
5,Pittsburgh Steelers_2011,Tennessee Titans_2011,1
5,Buffalo Bills_2011,Philadelphia Eagles_2011,1
5,Carolina Panthers_2011,New Orleans Saints_2011,-1
5,New York Giants_2011,Seattle Seahawks_2011,-1
5,Minnesota Vikings_2011,Arizona Cardinals_2011,1
5,San Francisco 49ers_2011,Tampa Bay Buccaneers_2011,1
5,New England Patriots_2011,New York Jets_2011,1
5,Denver Broncos_2011,San Diego Chargers_2011,-1
5,Atlanta Falcons_2011,Green Bay Packers_2011,-1
5,Detroit Lions_2011,Chicago Bears_2011,1
6,Atlanta Falcons_2011,Carolina Panthers_2011,1
6,New York Giants_2011,Buffalo Bills_2011,1
6,Cincinnati Bengals_2011,Indianapolis Colts_2011,1
6,Green Bay Packers_2011,St. Louis Rams_2011,1
6,Pittsburgh Steelers_2011,Jacksonville Jaguars_2011,1
6,Detroit Lions_2011,San Francisco 49ers_2011,-1
6,Washington Redskins_2011,Philadelphia Eagles_2011,-1
6,Oakland Raiders_2011,Cleveland Browns_2011,1
6,Baltimore Ravens_2011,Houston Texans_2011,1
6,New England Patriots_2011,Dallas Cowboys_2011,1
6,Tampa Bay Buccaneers_2011,New Orleans Saints_2011,1
6,Chicago Bears_2011,Minnesota Vikings_2011,1
6,New York Jets_2011,Miami Dolphins_2011,1
7,Miami Dolphins_2011,Denver Broncos_2011,-1
7,Tennessee Titans_2011,Houston Texans_2011,-1
7,New York Jets_2011,San Diego Chargers_2011,1
7,Cleveland Browns_2011,Seattle Seahawks_2011,1
7,Detroit Lions_2011,Atlanta Falcons_2011,-1
7,Carolina Panthers_2011,Washington Redskins_2011,1
7,Tampa Bay Buccaneers_2011,Chicago Bears_2011,-1
7,Arizona Cardinals_2011,Pittsburgh Steelers_2011,-1
7,Dallas Cowboys_2011,St. Louis Rams_2011,1
7,Minnesota Vikings_2011,Green Bay Packers_2011,-1
7,Oakland Raiders_2011,Kansas City Chiefs_2011,-1
7,New Orleans Saints_2011,Indianapolis Colts_2011,1
7,Jacksonville Jaguars_2011,Baltimore Ravens_2011,1
8,St. Louis Rams_2011,New Orleans Saints_2011,1
8,Baltimore Ravens_2011,Arizona Cardinals_2011,1
8,New York Giants_2011,Miami Dolphins_2011,1
8,Tennessee Titans_2011,Indianapolis Colts_2011,1
8,Houston Texans_2011,Jacksonville Jaguars_2011,1
8,Carolina Panthers_2011,Minnesota Vikings_2011,-1
8,Buffalo Bills_2011,Washington Redskins_2011,1
8,Denver Broncos_2011,Detroit Lions_2011,-1
8,San Francisco 49ers_2011,Cleveland Browns_2011,1
8,Pittsburgh Steelers_2011,New England Patriots_2011,1
8,Seattle Seahawks_2011,Cincinnati Bengals_2011,-1
8,Philadelphia Eagles_2011,Dallas Cowboys_2011,1
8,Kansas City Chiefs_2011,San Diego Chargers_2011,1
9,Indianapolis Colts_2011,Atlanta Falcons_2011,-1
9,Dallas Cowboys_2011,Seattle Seahawks_2011,1
9,Buffalo Bills_2011,New York Jets_2011,-1
9,Houston Texans_2011,Cleveland Browns_2011,1
9,Kansas City Chiefs_2011,Miami Dolphins_2011,-1
9,Washington Redskins_2011,San Francisco 49ers_2011,-1
9,New Orleans Saints_2011,Tampa Bay Buccaneers_2011,1
9,Tennessee Titans_2011,Cincinnati Bengals_2011,-1
9,Oakland Raiders_2011,Denver Broncos_2011,-1
9,Arizona Cardinals_2011,St. Louis Rams_2011,1
9,San Diego Chargers_2011,Green Bay Packers_2011,-1
9,New England Patriots_2011,New York Giants_2011,-1
9,Pittsburgh Steelers_2011,Baltimore Ravens_2011,-1
9,Philadelphia Eagles_2011,Chicago Bears_2011,-1
10,San Diego Chargers_2011,Oakland Raiders_2011,-1
10,Dallas Cowboys_2011,Buffalo Bills_2011,1
10,Cincinnati Bengals_2011,Pittsburgh Steelers_2011,-1
10,Philadelphia Eagles_2011,Arizona Cardinals_2011,-1
10,Indianapolis Colts_2011,Jacksonville Jaguars_2011,-1
10,Tampa Bay Buccaneers_2011,Houston Texans_2011,-1
10,Atlanta Falcons_2011,New Orleans Saints_2011,-1
10,Cleveland Browns_2011,St. Louis Rams_2011,-1
10,Kansas City Chiefs_2011,Denver Broncos_2011,-1
10,Miami Dolphins_2011,Washington Redskins_2011,1
10,Carolina Panthers_2011,Tennessee Titans_2011,-1
10,Seattle Seahawks_2011,Baltimore Ravens_2011,1
10,San Francisco 49ers_2011,New York Giants_2011,1
10,Chicago Bears_2011,Detroit Lions_2011,1
10,New York Jets_2011,New England Patriots_2011,-1
10,Green Bay Packers_2011,Minnesota Vikings_2011,1
11,Denver Broncos_2011,New York Jets_2011,1
11,Miami Dolphins_2011,Buffalo Bills_2011,1
11,Detroit Lions_2011,Carolina Panthers_2011,1
11,Baltimore Ravens_2011,Cincinnati Bengals_2011,1
11,Cleveland Browns_2011,Jacksonville Jaguars_2011,1
11,Green Bay Packers_2011,Tampa Bay Buccaneers_2011,1
11,Washington Redskins_2011,Dallas Cowboys_2011,-1
11,Minnesota Vikings_2011,Oakland Raiders_2011,-1
11,San Francisco 49ers_2011,Arizona Cardinals_2011,1
11,St. Louis Rams_2011,Seattle Seahawks_2011,-1
11,Atlanta Falcons_2011,Tennessee Titans_2011,1
11,Chicago Bears_2011,San Diego Chargers_2011,1
11,New York Giants_2011,Philadelphia Eagles_2011,-1
11,New England Patriots_2011,Kansas City Chiefs_2011,1
12,Detroit Lions_2011,Green Bay Packers_2011,-1
12,Dallas Cowboys_2011,Miami Dolphins_2011,1
12,Baltimore Ravens_2011,San Francisco 49ers_2011,1
12,St. Louis Rams_2011,Arizona Cardinals_2011,-1
12,Atlanta Falcons_2011,Minnesota Vikings_2011,1
12,New York Jets_2011,Buffalo Bills_2011,1
12,Cincinnati Bengals_2011,Cleveland Browns_2011,1
12,Tennessee Titans_2011,Tampa Bay Buccaneers_2011,1
12,Indianapolis Colts_2011,Carolina Panthers_2011,-1
12,Jacksonville Jaguars_2011,Houston Texans_2011,-1
12,Oakland Raiders_2011,Chicago Bears_2011,1
12,Seattle Seahawks_2011,Washington Redskins_2011,-1
12,San Diego Chargers_2011,Denver Broncos_2011,-1
12,Philadelphia Eagles_2011,New England Patriots_2011,-1
12,Kansas City Chiefs_2011,Pittsburgh Steelers_2011,-1
12,New Orleans Saints_2011,New York Giants_2011,1
13,Seattle Seahawks_2011,Philadelphia Eagles_2011,1
13,Buffalo Bills_2011,Tennessee Titans_2011,-1
13,Tampa Bay Buccaneers_2011,Carolina Panthers_2011,-1
13,Pittsburgh Steelers_2011,Cincinnati Bengals_2011,1
13,New England Patriots_2011,Indianapolis Colts_2011,1
13,Houston Texans_2011,Atlanta Falcons_2011,1
13,Chicago Bears_2011,Kansas City Chiefs_2011,-1
13,Miami Dolphins_2011,Oakland Raiders_2011,1
13,Washington Redskins_2011,New York Jets_2011,-1
13,Minnesota Vikings_2011,Denver Broncos_2011,-1
13,Cleveland Browns_2011,Baltimore Ravens_2011,-1
13,Arizona Cardinals_2011,Dallas Cowboys_2011,1
13,New York Giants_2011,Green Bay Packers_2011,-1
13,San Francisco 49ers_2011,St. Louis Rams_2011,1
13,New Orleans Saints_2011,Detroit Lions_2011,1
13,Jacksonville Jaguars_2011,San Diego Chargers_2011,-1
14,Pittsburgh Steelers_2011,Cleveland Browns_2011,1
14,Cincinnati Bengals_2011,Houston Texans_2011,-1
14,Baltimore Ravens_2011,Indianapolis Colts_2011,1
14,New York Jets_2011,Kansas City Chiefs_2011,1
14,Detroit Lions_2011,Minnesota Vikings_2011,1
14,Jacksonville Jaguars_2011,Tampa Bay Buccaneers_2011,1
14,Miami Dolphins_2011,Philadelphia Eagles_2011,-1
14,Tennessee Titans_2011,New Orleans Saints_2011,-1
14,Washington Redskins_2011,New England Patriots_2011,-1
14,Carolina Panthers_2011,Atlanta Falcons_2011,-1
14,Denver Broncos_2011,Chicago Bears_2011,1
14,Arizona Cardinals_2011,San Francisco 49ers_2011,1
14,San Diego Chargers_2011,Buffalo Bills_2011,1
14,Green Bay Packers_2011,Oakland Raiders_2011,1
14,Dallas Cowboys_2011,New York Giants_2011,-1
14,Seattle Seahawks_2011,St. Louis Rams_2011,1
15,Atlanta Falcons_2011,Jacksonville Jaguars_2011,1
15,Tampa Bay Buccaneers_2011,Dallas Cowboys_2011,-1
15,St. Louis Rams_2011,Cincinnati Bengals_2011,-1
15,Buffalo Bills_2011,Miami Dolphins_2011,-1
15,New York Giants_2011,Washington Redskins_2011,-1
15,Houston Texans_2011,Carolina Panthers_2011,-1
15,Chicago Bears_2011,Seattle Seahawks_2011,-1
15,Indianapolis Colts_2011,Tennessee Titans_2011,1
15,Kansas City Chiefs_2011,Green Bay Packers_2011,1
15,Minnesota Vikings_2011,New Orleans Saints_2011,-1
15,Oakland Raiders_2011,Detroit Lions_2011,-1
15,Arizona Cardinals_2011,Cleveland Browns_2011,1
15,Denver Broncos_2011,New England Patriots_2011,-1
15,Philadelphia Eagles_2011,New York Jets_2011,1
15,San Diego Chargers_2011,Baltimore Ravens_2011,1
15,San Francisco 49ers_2011,Pittsburgh Steelers_2011,1
16,Indianapolis Colts_2011,Houston Texans_2011,1
16,Buffalo Bills_2011,Denver Broncos_2011,1
16,Cincinnati Bengals_2011,Arizona Cardinals_2011,1
16,Tennessee Titans_2011,Jacksonville Jaguars_2011,1
16,New England Patriots_2011,Miami Dolphins_2011,1
16,Pittsburgh Steelers_2011,St. Louis Rams_2011,1
16,Baltimore Ravens_2011,Cleveland Browns_2011,1
16,Kansas City Chiefs_2011,Oakland Raiders_2011,-1
16,New York Jets_2011,New York Giants_2011,-1
16,Carolina Panthers_2011,Tampa Bay Buccaneers_2011,1
16,Washington Redskins_2011,Minnesota Vikings_2011,-1
16,Detroit Lions_2011,San Diego Chargers_2011,1
16,Dallas Cowboys_2011,Philadelphia Eagles_2011,-1
16,Seattle Seahawks_2011,San Francisco 49ers_2011,-1
16,Green Bay Packers_2011,Chicago Bears_2011,1
16,New Orleans Saints_2011,Atlanta Falcons_2011,1
